time_id,item_id,location_id,dollars_sold,units_sold
360,7,17,153.47,3
92,18,9,142.52,5
180,20,14,251.49,6
197,18,14,112.82,3
121,35,9,56.89,5
160,27,28,151.79,4
173,10,28,66.43,2
174,49,2,132.12,4
262,37,29,173.21,9
213,24,13,133.94,3
20,3,24,15.23,2
3,46,24,238.41,8
150,38,18,125.83,6
332,24,23,90.76,2
14,9,21,59.13,2
26,6,26,61.6,3
248,15,13,109.55,2
165,12,23,27.23,2
85,11,30,60.39,2
76,21,29,113.12,5
243,3,5,10.85,1
192,17,15,83.96,3
233,44,16,132.79,3
103,44,19,431.86,10
193,1,20,14.32,1
314,34,26,61.76,2
116,50,16,376.67,10
145,29,22,129.49,5
60,20,27,105.38,3
234,25,4,46.51,3
12,11,20,101.67,3
91,20,12,75.21,2
261,47,28,91.82,6
8,31,17,188.43,4
362,22,19,48.95,2
148,7,23,87.47,3
146,46,8,216.3,7
196,9,17,49.59,1
234,37,24,79.16,5
168,16,24,39.34,2
323,14,7,76.13,3
352,9,26,118.58,3
74,19,5,177.28,6
258,34,8,95.73,3
110,21,26,43.4,2
364,2,19,59.78,1
93,14,17,50.35,2
108,9,17,41.71,1
261,21,30,119.26,5
289,46,7,294.38,7
47,49,9,161.28,5
203,50,15,215.49,7
127,6,26,119.25,6
224,25,17,42.66,2
204,3,22,19.24,2
360,25,25,37.34,2
341,29,27,152.72,5
239,39,14,52.22,3
248,17,14,73.3,3
329,2,3,47.54,1
67,23,3,36.1,1
265,22,15,43.82,2
282,32,23,95.87,5
47,5,26,43.96,2
322,31,13,303.33,5
256,21,18,48.94,2
127,37,25,76.89,5
177,50,10,75.64,3
179,12,5,53.44,3
336,38,28,88.86,3
354,7,17,99.67,2
295,50,5,272.56,8
239,25,8,55.96,4
39,38,10,201.7,10
334,39,7,94.57,5
49,31,14,216.97,5
61,20,25,60.04,2
26,38,23,63.22,3
346,24,28,106.05,2
181,33,26,94.89,5
87,31,10,122.16,3
30,24,2,35.58,1
151,6,5,69.61,3
265,15,24,111.27,3
364,47,11,122.43,8
202,27,22,136.58,5
222,32,14,249.26,7
306,13,27,109.77,3
330,36,16,121.28,4
103,25,28,42.77,3
363,11,8,219.25,6
190,8,24,28.18,1
340,20,16,89.53,2
43,29,6,84.64,3
36,15,8,169.67,5
323,13,10,55.86,2
246,14,5,97.21,4
64,15,29,88.32,2
327,37,7,98.4,5
38,25,18,64.38,3
250,24,18,118.18,3
75,9,17,49.44,1
26,28,19,69.31,2
295,49,28,237.55,7
310,38,30,243.2,9
39,23,27,108.09,3
34,16,14,95.37,3
225,18,22,119.25,4
11,2,6,74.59,2
273,2,27,116.18,3
335,39,6,49.5,3
275,43,4,136.47,4
85,49,25,139.43,5
70,32,23,127.56,5
249,47,5,82.08,6
23,21,29,116.87,5
197,13,4,64.15,3
164,13,2,91.41,3
272,12,29,53.66,3
74,38,7,116.48,6
279,1,8,54.22,3
256,48,24,22.68,2
88,39,19,117.8,6
131,20,16,106.89,3
25,36,30,127.45,6
165,7,3,71.82,2
96,22,28,103.05,5
42,6,9,21.41,1
205,6,19,89.07,3
208,1,10,30.73,2
32,40,9,239.48,5
68,38,10,103.62,4
31,45,17,86.1,4
248,50,27,108.03,4
124,49,4,169.38,6
26,50,20,179.63,6
70,1,26,14.99,1
357,40,23,201.12,5
94,37,30,72.79,4
250,9,1,43.81,1
171,7,11,115.53,4
67,49,13,276.5,8
113,45,17,221.65,8
6,17,10,49.65,2
273,4,8,31.93,2
123,17,26,31.79,2
183,1,7,13.24,1
56,35,29,25.2,2
301,20,2,119.3,4
80,3,13,33.07,3
207,49,19,177.54,6
319,42,30,189.01,5
261,46,23,173.98,5
221,50,1,97.48,4
325,1,23,35.92,2
65,39,10,74.45,4
352,40,26,183.63,6
204,40,24,72.12,2
150,14,6,22.41,1
94,20,11,22.03,1
272,47,25,68.71,5
357,4,28,35.31,2
252,33,19,147.84,6
12,40,7,159.13,4
172,40,12,137.22,3
268,30,24,48.57,2
146,39,18,93.3,6
283,46,7,174.06,5
259,39,9,73.87,5
25,6,6,71.64,3
204,13,15,92.36,4
63,16,14,70.83,3
178,18,17,132.73,3
141,19,29,71.31,2
295,11,20,76.8,2
317,35,18,87.45,4
169,6,11,77.83,4
197,40,20,311.18,7
229,33,29,109.37,4
240,49,1,234.29,8
232,1,11,12.29,1
286,15,2,189.15,4
359,45,7,104.69,4
303,25,3,15.6,1
50,29,18,71.13,2
174,2,25,92.15,3
169,39,29,37.66,2
186,13,8,21.5,1
193,49,21,333.39,12
263,19,10,60.87,2
154,10,10,29.45,1
97,30,19,110.7,5
168,24,21,36.62,1
312,24,18,60.41,1
114,48,3,92.05,7
8,19,13,37.34,1
357,20,9,299.31,8
72,32,1,113.99,4
221,9,2,77.87,2
293,42,14,203.01,8
101,12,4,39.03,3
125,13,23,45.85,2
103,1,2,26.94,2
55,18,8,113.29,4
56,30,30,150.16,5
69,36,22,14.47,1
168,45,17,174.46,9
194,39,1,73.08,4
6,17,2,21.15,1
309,42,28,106.49,4
247,10,24,75.83,3
26,11,29,62.11,2
308,18,25,29.32,1
12,27,1,115.28,4
205,11,25,41.62,2
170,46,14,424.25,9
184,14,21,22.51,1
350,20,13,187.74,4
339,31,22,180.78,4
102,22,26,59.97,3
212,21,30,53.65,3
351,50,17,297.28,7
267,22,9,39.49,2
325,6,19,132.09,3
159,37,15,130.38,4
104,36,7,83.03,4
187,11,22,24.57,1
299,43,3,129.08,4
340,20,13,129.73,3
251,8,21,125.99,4
258,9,28,58.71,1
187,36,19,178.57,7
117,11,30,86.64,3
155,24,25,107.8,3
182,37,8,83.33,5
298,43,26,145.87,6
203,25,11,49.54,3
290,46,19,338.09,6
10,16,7,50.91,2
277,44,17,156.23,4
186,13,21,44.04,2
365,4,28,23.64,1
173,37,29,178.08,9
175,38,25,34.29,2
47,47,17,82.21,5
295,47,27,78.36,5
257,6,4,76.8,3
315,32,30,165.49,4
34,36,7,21.51,1
78,31,13,129.38,4
321,1,28,20.82,1
16,3,22,9.42,1
186,34,26,102.43,4
148,43,21,134.28,5
343,9,19,74.5,1
313,3,6,54.61,5
328,21,30,162.85,7
106,16,20,105.07,4
215,50,21,53.99,2
256,47,13,57.66,3
354,28,29,173.35,4
3,48,14,135.44,7
357,12,6,49.87,3
130,50,6,106.67,5
47,23,21,54.48,2
225,24,23,79.8,2
286,3,7,11.38,1
48,9,21,96.9,3
15,10,30,84.83,3
328,25,16,83.53,3
341,10,30,119.05,3
58,6,5,18.99,1
330,31,13,91.35,2
333,44,17,320.99,6
365,4,11,43.33,3
79,29,4,120.98,5
212,49,14,96.93,3
363,21,11,110.74,4
330,10,7,36.9,1
221,4,12,39.39,2
72,47,13,108.43,7
31,21,27,83.66,4
95,6,15,29.91,1
24,44,13,307.06,8
72,41,12,143.87,7
28,36,18,216.33,9
279,5,9,38.9,2
216,5,27,44.01,2
190,11,13,159.03,5
296,8,13,130.08,3
150,27,2,131.45,4
148,20,27,103.03,4
76,39,15,36.4,2
163,6,5,63.24,3
64,37,6,92.69,4
216,47,11,97.28,7
365,7,24,84.77,2
195,33,3,75.0,3
110,26,4,105.49,5
252,5,17,43.17,2
300,15,15,136.91,3
173,40,29,136.55,3
92,44,23,260.95,9
261,19,20,63.73,2
69,6,11,91.05,4
365,13,19,130.64,3
117,43,18,305.76,6
128,29,9,200.22,7
266,22,12,23.54,1
5,1,28,35.44,2
75,40,17,234.58,5
46,24,15,196.54,4
143,28,24,104.48,4
203,43,9,251.07,8
66,29,7,57.8,2
126,47,30,29.51,2
282,28,25,32.88,1
344,18,13,130.5,3
6,47,29,103.89,8
230,33,12,100.17,4
10,39,21,80.03,6
190,12,2,26.81,2
322,34,21,34.43,1
292,29,6,129.38,5
85,6,8,44.41,2
95,13,25,67.09,3
286,46,7,182.4,4
300,29,15,91.58,3
103,39,28,76.15,5
2,9,29,122.38,3
163,11,14,82.02,3
227,48,3,188.02,12
162,22,9,104.38,5
342,45,19,190.43,7
297,41,11,110.67,6
288,17,22,73.73,3
8,48,30,93.42,7
312,39,19,131.2,6
276,7,19,86.35,2
145,5,16,83.53,3
216,7,6,71.57,2
301,38,18,128.46,5
331,8,28,143.97,3
202,15,21,109.97,2
16,22,23,31.98,2
226,7,26,30.16,1
249,17,12,97.57,4
22,34,11,90.94,3
299,49,30,261.7,6
74,24,14,94.95,2
326,38,23,49.76,2
202,27,20,62.44,2
118,24,4,123.26,3
22,27,10,102.67,3
7,48,10,33.29,2
271,3,6,28.76,3
138,26,24,38.6,3
307,3,29,13.43,1
85,44,29,244.25,8
336,31,6,40.23,1
344,3,14,14.78,1
38,32,7,142.44,7
237,22,2,37.78,2
343,3,19,35.5,2
118,49,26,155.77,7
25,19,3,81.64,3
320,2,20,106.26,2
174,31,2,360.38,9
10,19,26,157.06,6
307,33,2,241.37,8
248,9,14,117.25,2
26,42,4,216.66,8
95,22,13,60.74,3
7,22,13,116.6,5
349,41,17,179.33,6
10,28,25,26.16,1
291,1,30,39.54,3
187,29,11,108.83,4
213,33,28,142.39,5
297,16,13,88.63,3
327,10,4,110.97,3
47,3,19,12.09,1
7,43,22,139.01,5
46,1,10,34.5,2
250,30,18,105.83,4
208,42,13,175.58,6
31,18,5,169.78,6
86,11,12,134.87,4
197,36,13,176.12,6
267,32,11,141.16,6
126,1,28,33.36,2
347,29,12,81.29,2
363,1,19,59.09,3
280,20,1,145.5,5
166,16,10,123.27,6
321,42,27,273.84,8
266,49,27,158.8,5
190,35,30,48.04,3
162,37,2,100.71,6
304,2,26,59.29,2
204,4,9,13.05,1
67,39,1,97.79,5
365,22,3,67.21,3
25,26,23,26.77,2
254,35,18,68.43,5
240,18,18,33.44,1
214,35,27,74.8,6
19,37,3,66.42,4
180,13,3,96.14,4
326,35,28,69.77,5
88,9,19,51.52,1
253,16,24,80.94,4
314,40,16,398.01,6
348,50,5,337.54,10
189,4,16,16.83,1
115,33,29,135.18,4
256,29,4,114.75,4
178,31,4,35.39,1
229,40,11,170.87,5
271,4,14,38.35,2
260,37,19,76.95,4
89,14,5,59.06,3
276,8,29,127.58,4
198,23,5,147.88,5
340,2,7,84.35,2
241,32,30,82.81,3
326,29,12,250.51,6
358,26,18,128.3,6
363,2,14,133.77,3
272,39,8,50.79,3
219,2,16,180.73,5
44,14,24,33.73,2
141,20,1,74.36,3
174,36,27,44.37,2
285,21,6,101.31,5
215,41,28,87.4,4
161,47,29,117.55,7
54,39,28,199.05,11
262,2,20,121.75,3
158,39,28,41.03,2
14,11,26,114.59,4
104,45,20,172.27,8
322,49,27,173.76,4
44,5,11,78.98,3
149,5,26,46.35,2
187,35,28,30.06,2
31,8,20,172.13,4
61,49,4,190.6,6
344,28,7,136.58,3
216,29,6,115.96,5
77,44,16,289.01,6
62,11,14,69.42,2
156,28,25,123.4,5
265,50,9,90.8,4
267,2,5,84.07,3
72,9,19,51.44,1
265,8,5,263.05,6
328,17,28,101.06,4
83,7,3,98.67,3
10,9,15,111.15,2
350,43,29,87.76,2
191,24,17,111.85,2
284,18,25,73.2,3
117,21,13,78.21,3
110,49,23,268.55,8
83,25,22,78.25,6
80,24,16,138.88,3
173,47,4,132.33,10
39,2,30,79.02,2
308,24,2,173.59,3
187,38,11,99.88,5
335,26,20,164.46,5
184,44,24,62.13,2
111,45,17,197.62,9
188,17,13,87.98,3
57,41,13,253.2,10
301,13,30,72.23,3
263,12,11,29.85,2
54,49,26,382.2,11
213,1,2,40.9,3
197,18,20,84.2,2
74,32,21,64.98,3
45,21,21,33.37,2
278,43,13,157.93,4
97,13,21,44.65,2
190,28,14,60.7,2
91,7,18,40.28,1
239,11,27,137.62,4
18,9,21,81.08,2
132,38,23,73.7,4
200,11,30,79.22,3
161,34,7,200.7,7
224,18,18,121.95,3
66,29,20,98.52,3
162,44,21,255.64,7
277,44,4,169.72,5
122,1,23,11.54,1
58,40,6,105.95,3
310,48,13,190.88,9
285,34,22,67.79,3
249,10,8,85.35,3
292,34,4,62.72,2
285,32,21,86.63,4
273,34,9,71.43,3
186,22,25,75.57,4
8,27,27,155.57,4
218,33,11,89.32,4
100,24,23,273.39,7
283,39,7,58.05,4
171,36,28,61.37,3
331,16,8,122.24,5
218,31,27,108.25,3
201,38,24,163.32,8
336,25,10,127.1,6
174,36,25,33.92,2
138,7,19,219.94,5
136,20,21,27.44,1
320,36,12,137.23,4
277,45,8,166.38,8
60,33,21,121.58,5
180,34,2,112.63,4
136,18,11,113.07,4
237,36,5,173.33,8
20,18,1,72.13,2
261,3,1,23.75,2
272,13,3,70.4,4
83,31,29,82.23,2
55,49,24,203.55,8
230,25,30,74.08,4
94,44,3,148.8,5
344,39,30,80.88,4
283,29,18,79.52,3
349,41,24,107.53,5
196,21,26,58.01,3
343,23,8,124.97,3
6,37,23,188.53,9
106,32,20,30.09,1
1,27,13,145.62,4
248,22,15,162.87,6
187,49,7,74.91,3
105,4,6,55.88,4
112,3,28,22.75,2
235,24,22,27.19,1
66,2,17,106.81,3
188,18,21,93.14,4
224,29,13,106.53,3
88,21,8,37.83,2
84,11,29,29.47,1
130,15,30,110.39,3
217,31,7,98.84,3
93,48,25,106.11,9
139,40,14,218.0,5
199,28,22,26.58,1
69,7,4,86.94,2
208,13,15,61.52,2
51,23,4,209.24,8
53,13,25,47.71,2
87,35,12,33.39,2
105,19,8,119.13,4
11,42,21,78.45,3
351,14,29,33.4,1
113,25,11,63.43,4
294,36,22,96.92,6
330,11,21,33.27,1
293,39,15,88.92,5
304,30,25,140.94,6
37,33,4,44.66,2
136,23,27,152.81,4
273,47,13,74.44,5
211,39,2,97.23,6
3,10,30,30.76,1
208,28,24,46.52,2
294,46,25,253.06,7
303,14,5,52.67,2
141,27,23,59.3,2
87,38,21,87.08,5
113,14,28,46.08,2
109,26,12,94.0,5
127,28,28,65.61,2
111,9,22,69.07,2
167,9,8,36.54,1
15,29,7,31.19,1
101,9,28,41.69,1
115,48,20,87.66,4
56,27,4,69.42,2
321,36,4,98.78,4
247,20,25,25.33,1
333,15,6,198.6,4
205,25,7,49.79,3
41,36,19,154.55,6
331,20,26,27.94,1
168,15,11,75.25,2
250,8,20,45.11,1
140,28,22,29.32,1
181,34,19,136.46,5
179,27,21,96.36,3
104,13,7,53.07,2
203,13,19,145.89,5
268,19,1,24.22,1
8,18,22,116.82,5
48,11,24,50.68,2
308,48,24,59.47,3
208,17,1,117.78,6
356,13,28,99.14,3
221,31,14,237.96,6
239,41,3,258.75,10
329,24,17,235.94,4
242,34,18,57.01,2
121,5,13,45.54,2
193,27,23,135.45,5
86,4,17,49.0,3
123,7,7,33.52,1
249,30,19,230.03,8
55,11,8,256.05,7
246,2,4,128.21,4
214,9,9,41.61,1
113,39,28,67.55,4
17,30,18,91.01,3
258,20,10,129.04,4
301,49,11,212.1,9
267,20,26,53.37,2
154,44,20,79.09,2
239,18,24,84.04,3
152,2,19,79.2,2
131,6,30,74.93,3
120,14,20,137.97,5
77,10,13,33.45,1
354,8,8,215.1,4
244,20,2,53.07,2
64,49,24,160.44,5
316,11,28,31.96,1
56,12,20,18.21,1
217,50,15,128.17,4
61,11,4,155.36,6
132,42,20,138.12,5
241,32,7,104.92,4
365,47,19,88.61,4
363,28,10,115.8,3
327,30,26,104.55,3
86,12,29,35.8,2
35,29,8,51.55,2
331,34,10,74.01,3
337,50,28,166.92,6
102,5,1,41.23,2
7,8,16,136.17,4
237,1,5,15.01,1
28,40,13,91.95,2
15,5,1,61.64,3
343,46,5,213.1,5
181,19,13,88.17,2
41,15,2,214.33,5
239,49,24,106.22,4
135,37,18,134.89,7
196,28,14,184.77,5
329,45,15,108.31,4
87,38,26,71.05,3
236,32,26,102.25,4
303,17,2,74.49,3
155,50,21,118.02,5
355,36,15,177.62,5
164,48,24,68.97,6
168,49,24,111.28,4
323,28,22,30.3,1
233,18,21,52.04,2
318,48,7,126.42,7
289,50,26,102.61,5
261,7,22,134.53,5
89,32,9,122.12,4
146,31,7,178.07,6
316,38,16,229.37,6
225,49,11,389.47,14
103,13,21,90.39,4
120,49,13,273.16,7
284,33,6,88.59,4
66,5,12,53.07,2
41,26,25,30.42,2
280,7,25,34.59,1
106,48,10,102.19,6
280,39,24,32.25,2
195,46,3,195.11,6
365,31,30,228.8,5
192,20,23,71.22,3
317,22,2,133.07,6
311,48,22,167.68,10
78,8,15,88.34,2
364,45,27,191.54,7
273,22,8,120.99,6
40,30,27,57.25,2
3,34,27,166.67,6
100,5,9,50.05,2
6,8,13,89.01,2
131,9,20,47.95,1
364,39,8,185.68,8
175,4,30,26.95,2
9,31,6,73.67,2
181,6,8,54.22,2
80,39,16,84.72,5
313,49,15,230.67,4
34,21,2,95.18,5
282,11,28,57.6,2
163,23,8,97.34,3
7,35,4,97.39,7
246,37,16,72.01,3
167,32,28,170.51,5
282,30,1,153.98,6
226,32,15,166.53,5
288,11,28,75.85,3
169,11,27,80.22,3
3,47,6,82.02,6
48,29,19,234.79,7
168,44,26,276.14,9
146,32,21,177.97,7
290,23,20,75.87,2
151,29,24,116.5,5
314,35,14,146.66,6
69,10,3,88.02,3
141,24,20,271.62,5
277,37,19,55.69,3
46,5,26,38.01,2
118,4,28,52.87,4
275,9,11,155.0,3
215,30,29,25.4,1
284,12,1,63.48,4
189,22,30,37.06,2
314,7,5,199.92,5
321,13,20,171.11,5
356,1,21,34.45,2
45,41,19,226.14,8
216,24,30,119.8,3
42,9,17,223.78,5
84,27,4,119.99,3
110,47,19,197.45,10
236,42,9,130.67,5
158,45,19,124.28,5
316,21,12,107.81,3
109,19,2,162.37,4
226,16,20,113.56,4
279,16,3,75.13,3
358,46,10,223.69,5
90,7,19,108.0,3
268,43,27,73.97,2
31,46,10,382.9,9
199,43,9,185.22,6
152,32,10,130.3,6
350,43,18,783.27,15
283,2,6,27.85,1
339,41,16,226.38,9
311,26,25,14.94,1
150,48,3,115.83,10
268,5,29,76.1,3
12,47,16,49.74,3
204,29,19,82.25,2
18,6,19,94.14,3
265,26,29,68.3,3
353,2,20,45.83,1
249,5,27,46.67,2
307,27,9,179.46,5
86,41,7,102.05,5
363,6,20,83.28,2
202,14,5,22.46,1
247,20,4,57.91,2
282,28,7,62.49,2
234,1,9,78.13,5
116,32,3,165.63,6
224,25,22,86.79,5
239,49,18,166.01,5
313,16,7,81.69,3
176,25,9,68.03,4
184,5,28,20.05,1
184,46,28,215.5,6
42,42,4,202.6,7
33,18,19,99.95,3
8,24,10,113.74,2
244,43,11,246.74,6
153,15,18,205.05,4
316,12,30,109.33,5
257,13,18,31.05,1
52,36,29,95.45,4
37,11,25,103.11,4
134,5,24,52.11,2
337,9,24,200.63,5
18,50,24,153.83,7
69,44,8,176.84,5
11,48,30,116.98,7
151,14,28,60.34,2
362,23,19,186.36,4
250,25,22,47.57,3
181,27,27,188.49,5
53,2,5,34.05,1
130,30,2,180.09,6
192,2,30,190.07,5
101,14,17,59.97,2
258,15,22,72.27,2
358,34,16,150.78,4
76,45,16,112.79,5
93,35,2,39.58,3
47,22,9,66.83,3
265,27,3,132.26,3
169,26,13,40.8,2
104,8,1,261.19,6
81,48,25,41.92,3
26,46,9,133.23,4
174,13,23,64.24,3
250,6,2,80.11,3
86,9,1,135.29,3
1,32,13,60.45,2
173,2,24,29.0,1
247,6,25,41.17,2
126,33,17,116.57,4
92,8,19,42.61,1
57,4,21,45.2,3
273,2,21,57.54,2
315,36,23,56.22,3
281,19,1,72.23,3
190,15,13,110.71,2
265,32,26,89.45,4
145,9,14,99.31,2
9,27,5,125.96,4
135,25,20,136.4,7
257,34,10,107.48,4
237,32,16,117.92,4
362,34,16,186.62,4
365,11,21,218.3,6
89,8,28,78.93,2
4,27,21,154.21,4
101,3,30,27.44,3
320,23,1,154.02,4
297,32,24,91.58,4
37,42,13,237.44,7
59,33,22,57.39,3
206,50,3,255.07,9
242,28,16,155.46,5
359,23,1,43.2,1
276,13,20,32.52,1
78,34,7,24.39,1
14,41,5,100.95,5
232,17,3,24.15,1
203,4,9,16.13,1
337,1,29,49.73,3
211,32,30,89.41,3
183,34,3,90.66,3
111,7,30,114.66,3
32,2,18,96.42,2
320,33,10,144.47,5
302,20,29,119.0,4
60,21,8,37.75,2
257,14,6,69.73,3
133,36,7,123.46,6
160,38,5,144.43,6
310,3,15,14.08,1
308,5,5,76.35,3
70,28,7,96.89,3
113,31,12,156.12,4
300,8,20,140.1,3
335,8,26,245.02,6
29,35,3,69.28,5
305,23,19,207.47,5
179,6,4,147.51,5
216,31,30,153.63,5
28,4,9,60.06,4
249,12,26,28.7,2
248,36,24,61.18,3
242,12,10,31.25,2
289,4,10,27.76,2
346,48,10,59.03,3
311,12,15,23.08,1
272,26,14,61.91,3
359,42,20,236.5,6
247,50,14,202.19,5
246,41,24,46.3,3
198,17,14,58.13,2
281,43,10,215.51,6
27,1,10,48.26,3
185,17,22,47.78,3
156,10,5,140.03,4
334,27,9,73.5,2
27,45,10,191.45,8
235,39,20,147.98,8
68,50,4,157.14,5
323,7,14,97.01,2
311,38,21,83.79,4
86,37,28,76.89,4
319,23,14,214.53,5
182,5,30,65.58,3
355,6,19,129.58,3
267,46,24,299.1,10
13,15,8,174.83,4
74,32,28,69.41,2
148,48,8,167.8,11
78,25,5,38.73,2
49,11,3,62.32,2
357,25,20,27.46,1
318,12,19,68.68,3
159,10,6,65.35,2
79,41,27,110.79,4
67,18,9,90.44,3
335,35,19,77.57,4
121,37,16,80.56,4
5,28,18,84.26,2
146,28,23,68.11,3
166,10,28,61.75,2
228,27,22,68.5,2
124,38,28,112.45,5
337,10,27,31.48,1
235,12,11,73.07,5
361,35,17,84.93,5
134,50,6,158.96,5
238,20,28,69.18,2
134,42,30,186.25,6
256,10,27,82.78,3
273,29,23,120.59,5
118,48,26,78.58,5
343,23,24,155.71,4
313,26,7,78.19,4
327,8,8,140.83,3
80,27,16,69.76,2
263,30,13,55.39,2
39,50,23,129.31,7
39,11,23,75.88,3
356,19,30,164.28,4
56,33,24,59.82,3
316,48,1,160.9,9
158,12,11,43.46,3
111,35,10,35.78,3
27,44,20,330.33,9
247,32,11,190.03,6
264,22,30,56.81,3
171,12,9,46.65,3
296,15,14,94.79,2
118,3,25,9.38,1
202,8,12,167.12,3
105,22,2,82.12,3
213,8,10,68.21,2
50,1,11,48.74,3
174,35,19,67.84,4
201,4,22,56.2,4
204,8,17,89.21,2
164,30,13,105.18,3
235,47,16,103.44,6
187,37,5,85.83,5
104,2,6,78.97,2
79,9,19,196.73,4
237,38,26,79.94,4
343,37,16,90.62,4
275,20,2,136.63,5
234,48,30,133.76,9
337,45,10,182.38,7
329,38,23,116.22,4
185,38,27,150.92,6
40,40,30,196.05,5
232,8,4,93.34,3
228,36,6,149.02,6
102,47,20,85.25,5
311,12,23,23.44,2
318,1,26,37.61,2
121,19,17,73.37,2
175,14,5,70.19,4
72,48,22,56.22,4
66,23,21,28.96,1
97,34,15,198.3,7
134,50,20,317.36,8
100,40,7,160.91,4
56,38,25,72.45,4
164,49,2,252.88,9
228,35,26,11.01,1
119,12,26,27.67,2
195,37,21,34.91,2
100,17,25,36.03,2
257,17,28,63.14,3
237,33,5,155.57,6
351,16,17,125.77,4
20,2,20,40.26,1
312,50,29,159.15,4
125,29,23,22.74,1
25,34,18,64.95,2
252,41,17,113.59,5
63,32,5,154.89,5
65,31,10,88.94,3
358,40,13,197.7,4
81,15,27,145.95,3
200,42,26,68.45,3
74,37,20,48.28,2
46,10,4,118.35,4
1,8,22,56.52,2
6,44,14,163.07,4
173,45,20,120.78,6
159,50,13,83.87,3
15,6,22,23.91,1
128,45,7,115.87,6
100,44,5,279.46,8
209,39,7,67.48,4
364,25,28,35.68,2
253,26,3,56.17,4
336,22,9,124.4,5
71,2,11,98.21,3
79,26,26,72.55,5
275,12,11,17.15,1
114,11,27,54.36,2
310,3,30,24.41,2
170,23,20,109.84,3
74,3,11,21.24,2
309,43,18,372.72,8
201,45,21,129.98,8
293,41,4,258.55,10
166,16,25,80.92,4
47,9,14,156.01,3
249,26,26,23.98,2
46,34,19,112.99,4
243,2,26,32.47,1
153,43,3,131.31,4
289,22,2,111.59,6
318,41,4,206.71,9
149,4,27,48.33,3
322,22,30,80.98,3
41,23,30,33.72,1
40,3,10,21.01,2
363,36,8,74.98,3
210,47,11,101.85,8
165,28,25,129.53,5
57,20,8,163.2,5
106,32,17,122.13,4
251,19,20,70.2,2
300,18,11,148.02,5
335,38,15,174.68,5
149,30,20,141.12,5
166,14,24,47.71,2
60,21,6,57.21,3
31,42,16,116.34,4
160,27,5,130.79,3
212,4,1,12.01,1
39,43,20,277.86,7
150,38,15,202.19,7
235,14,8,56.26,3
296,49,2,158.23,5
343,48,29,62.75,4
125,50,25,69.37,3
143,19,29,198.0,5
320,47,4,76.29,6
254,41,1,62.73,3
100,44,7,265.58,8
251,28,4,111.05,4
58,14,14,66.5,3
164,12,20,193.03,9
112,49,6,251.33,8
363,26,12,78.0,4
13,47,17,131.09,9
313,28,10,35.79,1
103,27,14,167.5,5
14,4,18,32.55,2
241,21,29,44.24,2
248,28,10,64.5,2
52,6,3,93.1,3
14,9,27,38.21,1
41,30,18,86.49,3
150,13,15,132.87,5
49,36,22,103.6,5
257,24,30,46.81,1
29,21,4,71.35,4
288,6,26,50.97,2
320,21,20,184.62,7
262,28,18,40.96,1
345,29,26,96.46,3
343,14,10,86.65,3
17,2,24,58.18,2
125,47,18,62.84,4
278,48,29,81.93,5
124,46,15,408.26,9
270,15,22,40.75,1
283,31,15,93.31,2
364,8,12,52.21,1
121,46,12,454.12,9
127,1,28,15.01,1
9,24,26,108.18,3
105,43,7,189.6,6
103,37,26,86.84,4
166,44,18,453.45,10
154,25,4,56.95,3
313,5,23,24.1,1
283,1,5,15.26,1
266,8,27,201.44,4
2,3,14,13.93,1
173,23,28,65.41,2
267,3,15,34.95,3
90,10,3,93.29,3
156,21,24,50.55,3
266,37,22,62.12,4
291,34,10,139.69,6
312,3,7,9.34,1
157,46,26,362.36,9
146,28,24,103.78,4
140,18,9,120.21,4
245,20,22,79.27,3
154,43,8,220.4,6
147,24,6,134.25,3
62,13,20,32.03,1
175,22,25,73.47,4
87,4,28,13.88,1
192,8,14,143.42,3
325,16,5,163.93,6
284,12,17,42.55,2
175,18,21,22.8,1
357,4,30,61.32,3
358,31,4,119.41,3
163,6,20,96.58,4
279,11,16,116.96,4
125,49,18,185.47,5
321,1,3,49.31,2
137,14,1,66.14,3
95,26,19,78.84,4
49,16,6,100.36,4
308,17,19,56.27,2
109,7,1,35.79,1
297,22,25,65.76,4
32,38,10,192.17,7
183,30,14,153.96,5
157,47,11,136.07,9
161,35,13,41.37,3
62,40,16,273.28,7
27,22,20,74.68,3
127,31,21,65.87,2
172,29,30,258.83,8
290,41,6,132.79,7
169,26,27,35.16,2
90,21,19,103.27,5
96,4,10,77.18,6
224,43,28,119.32,4
160,22,22,66.27,4
329,40,6,108.28,2
161,34,6,75.62,3
207,1,20,65.31,4
24,33,22,43.63,2
71,25,2,32.89,2
311,12,19,75.46,3
126,14,16,91.15,4
154,32,30,105.47,5
216,5,23,18.87,1
22,31,28,186.8,4
185,43,2,198.08,6
127,5,23,58.91,3
55,1,11,30.43,2
153,4,17,70.46,4
164,37,27,93.25,5
69,43,27,316.5,9
199,50,7,254.74,8
273,2,8,157.8,4
98,25,22,81.69,6
353,3,27,36.19,3
224,19,19,129.8,4
283,16,2,99.97,5
26,31,5,135.93,4
281,46,23,219.1,7
123,41,23,169.22,10
260,4,27,45.72,3
294,13,16,46.32,2
92,14,13,46.23,2
95,13,4,25.96,1
22,18,24,172.29,5
221,31,29,78.6,2
283,37,2,83.24,5
150,47,15,142.69,10
59,36,11,60.94,3
116,15,23,87.14,2
148,10,23,85.03,3
335,19,7,93.2,3
